time_s,f0_hz,midi,voiced,voiced_prob
3.366893,,,0,0.010000
3.378503,,,0,0.010000
3.390113,,,0,0.010000
3.401723,,,0,0.010000
3.413333,,,0,0.010000
3.424943,,,0,0.010000
3.436553,,,0,0.010000
3.448163,345.059453,64.792097,1,0.010000
3.459773,316.420914,63.292097,1,0.012403
3.471383,312.786509,63.092097,1,0.108580
3.482993,312.786509,63.092097,1,0.240754
3.494603,312.786509,63.092097,1,0.484987
3.506213,312.786509,63.092097,1,0.757160
3.517823,312.786509,63.092097,1,0.826669
3.529433,312.786509,63.092097,1,0.891144
3.541043,312.786509,63.092097,1,0.891144
3.552653,312.786509,63.092097,1,0.945930
3.564263,312.786509,63.092097,1,0.945930
3.575873,314.598463,63.192097,1,0.945930
3.587483,314.598463,63.192097,1,0.945930
3.599093,314.598463,63.192097,1,0.945930
3.610703,314.598463,63.192097,1,0.945930
3.622313,314.598463,63.192097,1,0.945930
3.633923,314.598463,63.192097,1,0.945930
3.645533,314.598463,63.192097,1,0.945930
3.657143,314.598463,63.192097,1,0.945930
3.668753,314.598463,63.192097,1,0.945930
3.680363,314.598463,63.192097,1,0.984879
3.691973,314.598463,63.192097,1,0.984879
3.703583,314.598463,63.192097,1,0.984879
3.715193,316.420914,63.292097,1,0.945930
3.726803,320.097547,63.492097,1,0.548525
3.738413,327.579473,63.892097,1,0.240754
3.750023,339.131538,64.492097,1,0.176531
3.761633,347.058362,64.892097,1,0.323336
3.773243,351.090986,65.092097,1,0.548525
3.784853,351.090986,65.092097,1,0.686083
3.796463,353.124835,65.192097,1,0.757160
3.808073,353.124835,65.192097,1,0.826669
3.819683,355.170467,65.292097,1,0.891144
3.831293,355.170467,65.292097,1,0.891144
3.842902,357.227948,65.392097,1,0.891144
3.854512,355.170467,65.292097,1,0.686083
3.866122,353.124835,65.192097,1,0.206507
3.877732,355.170467,65.292097,1,0.010001
3.889342,320.097547,63.492097,1,0.010000
3.900952,318.253921,63.392097,1,0.010013
3.912562,320.097547,63.492097,1,0.016468
3.924172,345.059453,64.792097,1,0.026168
3.935782,339.131538,64.492097,1,0.066082
3.947392,337.178284,64.392097,1,0.240754
3.959002,335.236280,64.292097,1,0.426062
3.970612,333.305461,64.192097,1,0.615950
3.982222,331.385763,64.092097,1,0.615950
3.993832,329.477122,63.992097,1,0.615950
4.005442,329.477122,63.992097,1,0.615950
4.017052,327.579473,63.892097,1,0.615950
4.028662,325.692754,63.792097,1,0.686083
4.040272,321.951854,63.592097,1,0.686083
4.051882,318.253921,63.392097,1,0.686083
4.063492,316.420914,63.292097,1,0.548525
4.075102,310.984992,62.992097,1,0.323336
4.086712,307.413024,62.792097,1,0.176531
4.098322,300.391701,62.392097,1,0.127937
4.109932,293.530745,61.992097,1,0.150465
4.121542,286.826494,61.592097,1,0.279605
4.133152,283.532010,61.392097,1,0.548525
4.144762,281.898986,61.292097,1,0.757160
4.156372,280.275368,61.192097,1,0.757160
4.167982,280.275368,61.192097,1,0.891144
4.179592,280.275368,61.192097,1,0.826669
4.191202,280.275368,61.192097,1,0.891144
4.202812,280.275368,61.192097,1,0.826669
4.214422,281.898986,61.292097,1,0.826669
4.226032,281.898986,61.292097,1,0.757160
4.237642,280.275368,61.192097,1,0.826669
4.249252,280.275368,61.192097,1,0.757160
4.260862,280.275368,61.192097,1,0.757160
4.272472,280.275368,61.192097,1,0.757160
4.284082,280.275368,61.192097,1,0.757160
