time_s,f0_hz,midi,voiced,voiced_prob
3.506213,288.488063,61.692097,1,0.372136
3.517823,281.898986,61.292097,1,0.484987
3.529433,281.898986,61.292097,1,0.615950
3.541043,281.898986,61.292097,1,0.686083
3.552653,288.488063,61.692097,1,0.686083
3.564263,281.898986,61.292097,1,0.686083
3.575873,280.275368,61.192097,1,0.686083
3.587483,281.898986,61.292097,1,0.686083
3.599093,277.056130,60.992097,1,0.484987
3.610703,285.174495,61.492097,1,0.040697
3.622313,314.598463,63.192097,1,0.016468
3.633923,316.420914,63.292097,1,0.092038
3.645533,314.598463,63.192097,1,0.206507
3.657143,314.598463,63.192097,1,0.323336
3.668753,314.598463,63.192097,1,0.323336
3.680363,312.786509,63.092097,1,0.372136
3.691973,312.786509,63.092097,1,0.372136
3.703583,312.786509,63.092097,1,0.426062
3.715193,312.786509,63.092097,1,0.426062
3.726803,310.984992,62.992097,1,0.484987
3.738413,310.984992,62.992097,1,0.484987
3.750023,309.193850,62.892097,1,0.484987
3.761633,307.413024,62.792097,1,0.484987
3.773243,305.642456,62.692097,1,0.240754
3.784853,305.642456,62.692097,1,0.150465
3.796463,305.642456,62.692097,1,0.040697
3.808073,303.882085,62.592097,1,0.010009
3.819683,298.661572,62.292097,1,0.010191
3.831293,286.826494,61.592097,1,0.016468
3.842902,286.826494,61.592097,1,0.040697
3.854512,286.826494,61.592097,1,0.077975
3.866122,286.826494,61.592097,1,0.206507
3.877732,286.826494,61.592097,1,0.240754
3.889342,286.826494,61.592097,1,0.279605
3.900952,286.826494,61.592097,1,0.426062
3.912562,286.826494,61.592097,1,0.323336
3.924172,285.174495,61.492097,1,0.066082
3.935782,285.174495,61.492097,1,0.010824
3.947392,318.253921,63.392097,1,0.010000
3.959002,320.097547,63.492097,1,0.010000
3.970612,320.097547,63.492097,1,0.010000
3.982222,318.253921,63.392097,1,0.010000
3.993832,316.420914,63.292097,1,0.010259
4.005442,316.420914,63.292097,1,0.011854
4.017052,316.420914,63.292097,1,0.022944
4.028662,314.598463,63.192097,1,0.056071
4.040272,312.786509,63.092097,1,0.127937
4.051882,312.786509,63.092097,1,0.176531
4.063492,312.786509,63.092097,1,0.240754
4.075102,310.984992,62.992097,1,0.323336
4.086712,310.984992,62.992097,1,0.323336
4.098322,310.984992,62.992097,1,0.372136
4.109932,310.984992,62.992097,1,0.426062
4.121542,309.193850,62.892097,1,0.426062
4.133152,307.413024,62.792097,1,0.372136
4.144762,307.413024,62.792097,1,0.372136
4.156372,307.413024,62.792097,1,0.372136
4.167982,307.413024,62.792097,1,0.279605
4.179592,307.413024,62.792097,1,0.092038
4.191202,309.193850,62.892097,1,0.012403
4.202812,310.984992,62.992097,1,0.020318
4.214422,310.984992,62.992097,1,0.047687
4.226032,310.984992,62.992097,1,0.077975
4.237642,318.253921,63.392097,1,0.108580
4.249252,318.253921,63.392097,1,0.127937
4.260862,318.253921,63.392097,1,0.176531
4.272472,318.253921,63.392097,1,0.240754
4.284082,318.253921,63.392097,1,0.206507
4.295692,327.579473,63.892097,1,0.108580
4.307302,329.477122,63.992097,1,0.092038
4.318912,331.385763,64.092097,1,0.056071
4.330522,339.131538,64.492097,1,0.056071
4.342132,343.072057,64.692097,1,0.056071
4.353741,345.059453,64.792097,1,0.066082
4.365351,347.058362,64.892097,1,0.047687
4.376961,355.170467,65.292097,1,0.010259
4.388571,357.227948,65.392097,1,0.010004
4.400181,357.227948,65.392097,1,0.010000
4.411791,339.131538,64.492097,1,0.010000
4.423401,339.131538,64.492097,1,0.010000
4.435011,323.816902,63.692097,1,0.010000
4.446621,,,0,0.010000
4.458231,,,0,0.010000
4.469841,,,0,0.010000
4.481451,,,0,0.010000
4.493061,,,0,0.010000
4.504671,,,0,0.010000
4.516281,,,0,0.010000
4.527891,,,0,0.010000
4.539501,,,0,0.010000
4.551111,,,0,0.010000
4.562721,,,0,0.010000
4.574331,,,0,0.010009
4.585941,,,0,0.011086
4.597551,,,0,0.020318
4.609161,339.131538,64.492097,1,0.056071
4.620771,337.178284,64.392097,1,0.127937
4.632381,333.305461,64.192097,1,0.206507
4.643991,331.385763,64.092097,1,0.323336
4.655601,329.477122,63.992097,1,0.426062
4.667211,329.477122,63.992097,1,0.484987
4.678821,329.477122,63.992097,1,0.484987
4.690431,325.692754,63.792097,1,0.484987
4.702041,325.692754,63.792097,1,0.548525
4.713651,323.816902,63.692097,1,0.615736
4.725261,321.951854,63.592097,1,0.615950
4.736871,316.420914,63.292097,1,0.686083
4.748481,314.598463,63.192097,1,0.686083
4.760091,314.598463,63.192097,1,0.757160
4.771701,312.786509,63.092097,1,0.757160
4.783311,312.786509,63.092097,1,0.757160
4.794921,312.786509,63.092097,1,0.757160
4.806531,312.786509,63.092097,1,0.826669
4.818141,312.786509,63.092097,1,0.826669
4.829751,312.786509,63.092097,1,0.757160
4.841361,310.984992,62.992097,1,0.548525
4.852971,307.413024,62.792097,1,0.372136
4.864580,300.391701,62.392097,1,0.150465
4.876190,285.174495,61.492097,1,0.150465
4.887800,277.056130,60.992097,1,0.323336
4.899410,275.460405,60.892097,1,0.548525
4.911020,275.460405,60.892097,1,0.615950
4.922630,275.460405,60.892097,1,0.686083
4.934240,275.460405,60.892097,1,0.757160
4.945850,275.460405,60.892097,1,0.686083
4.957460,275.460405,60.892097,1,0.548525
4.969070,272.296472,60.692097,1,0.323336
4.980680,266.077212,60.292097,1,0.108580
4.992290,261.506165,59.992097,1,0.056071
5.003900,255.533356,59.592097,1,0.047687
5.015510,249.696966,59.192097,1,0.056071
5.027120,242.588578,58.692097,1,0.150465
5.038730,238.421051,58.392097,1,0.426062
5.050340,235.682552,58.192097,1,0.615950
5.061950,232.975507,57.992097,1,0.757160
5.073560,234.325120,58.092097,1,0.757160
5.085170,234.325120,58.092097,1,0.826669
5.096780,234.325120,58.092097,1,0.757160
5.108390,232.975507,57.992097,1,0.757160
5.120000,232.975507,57.992097,1,0.686083
5.131610,231.633667,57.892097,1,0.757160
5.143220,230.299555,57.792097,1,0.757160
5.154830,228.973127,57.692097,1,0.757160
5.166440,228.973127,57.692097,1,0.757160
5.178050,228.973127,57.692097,1,0.686083
5.189660,230.299555,57.792097,1,0.615950
5.201270,232.975507,57.992097,1,0.548525
5.212880,235.682552,58.192097,1,0.548525
5.224490,237.047847,58.292097,1,0.686083
5.236100,237.047847,58.292097,1,0.757160
5.247710,237.047847,58.292097,1,0.757160
5.259320,235.682552,58.192097,1,0.757160
5.270930,235.682552,58.192097,1,0.757160
5.282540,234.325120,58.092097,1,0.686083
5.294150,234.325120,58.092097,1,0.686083
5.305760,232.975507,57.992097,1,0.757160
5.317370,231.633667,57.892097,1,0.757160
5.328980,230.299555,57.792097,1,0.757160
5.340590,230.299555,57.792097,1,0.757160
5.352200,230.299555,57.792097,1,0.686083
5.363810,231.633667,57.892097,1,0.548525
5.375420,235.682552,58.192097,1,0.484987
5.387029,237.047847,58.292097,1,0.484987
5.398639,237.047847,58.292097,1,0.548525
5.410249,237.047847,58.292097,1,0.686083
5.421859,237.047847,58.292097,1,0.757160
5.433469,237.047847,58.292097,1,0.757160
5.445079,237.047847,58.292097,1,0.686083
5.456689,237.047847,58.292097,1,0.615950
5.468299,237.047847,58.292097,1,0.615950
5.479909,232.975507,57.992097,1,0.615950
5.491519,231.633667,57.892097,1,0.686083
5.503129,231.633667,57.892097,1,0.686083
5.514739,230.299555,57.792097,1,0.686083
5.526349,230.299555,57.792097,1,0.548525
5.537959,232.975507,57.992097,1,0.548525
5.549569,237.047847,58.292097,1,0.548525
5.561179,237.047847,58.292097,1,0.615950
5.572789,237.047847,58.292097,1,0.686083
5.584399,237.047847,58.292097,1,0.686083
5.596009,237.047847,58.292097,1,0.686083
5.607619,237.047847,58.292097,1,0.686083
5.619229,235.682552,58.192097,1,0.548525
5.630839,234.325120,58.092097,1,0.548525
5.642449,231.633667,57.892097,1,0.548525
5.654059,231.633667,57.892097,1,0.615950
5.665669,231.633667,57.892097,1,0.548525
5.677279,232.975507,57.992097,1,0.484987
5.688889,237.047847,58.292097,1,0.372136
5.700499,237.047847,58.292097,1,0.426062
5.712109,238.421051,58.392097,1,0.484987
5.723719,238.421051,58.392097,1,0.548525
5.735329,237.047847,58.292097,1,0.548525
5.746939,237.047847,58.292097,1,0.484987
5.758549,237.047847,58.292097,1,0.426062
5.770159,235.682552,58.192097,1,0.323336
5.781769,232.975507,57.992097,1,0.279605
5.793379,231.633667,57.892097,1,0.323336
5.804989,230.299555,57.792097,1,0.372136
5.816599,231.633667,57.892097,1,0.279605
5.828209,234.325120,58.092097,1,0.176531
5.839819,237.047847,58.292097,1,0.150465
5.851429,238.421051,58.392097,1,0.240754
5.863039,238.421051,58.392097,1,0.372136
5.874649,238.421051,58.392097,1,0.484987
5.886259,238.421051,58.392097,1,0.426062
5.897868,238.421051,58.392097,1,0.372136
5.909478,237.047847,58.292097,1,0.279605
5.921088,232.975507,57.992097,1,0.279605
5.932698,231.633667,57.892097,1,0.372136
5.944308,230.299555,57.792097,1,0.426062
5.955918,230.299555,57.792097,1,0.323336
5.967528,231.633667,57.892097,1,0.092038
5.979138,241.191370,58.592097,1,0.011086
5.990748,245.407321,58.892097,1,0.010824
6.002358,248.258817,59.092097,1,0.010191
6.013968,249.696966,59.192097,1,0.010000
6.025578,,,0,0.010000
6.037188,,,0,0.010001
6.048798,,,0,0.010002
6.060408,,,0,0.010000
6.072018,,,0,0.010000
